WorkerId,AssignmentStatus,ratings,files
AA5ZDXAA2DLY1,Approved,"[50, 43, 30, 88, 75, 90, 96, 100, 45, 65, 71, 76, 96, 90, 66, 90, 63, 69, 54, 59, 62, 88, 90, 32, 51, 43, 22, 91, 42, 62, 59, 25, 45, 68, 74, 57, 82, 100, 53, 77, 45, 26]","['sid1386-anchor-COSINE-2145-F_close_2.wav', 'sid1386-clean-COSINE-2145-F_close_2.wav', 'sid1386-noisy-COSINE-2145-F_shoulder_2.wav', 'sid5408-anchor-COSINE-7408-M_close_65.wav', 'sid5408-noisy-COSINE-7408-M_array1_65.wav', 'sid5408-clean-COSINE-7408-M_close_65.wav', 'sid1906-anchor-COSINE-2794-M_close_182.wav', 'sid1906-clean-COSINE-2794-M_close_182.wav', 'sid1906-noisy-COSINE-2794-M_array1_182.wav', 'sid1454-noisy-COSINE-2145-F_shoulder_94.wav', 'sid1454-anchor-COSINE-2145-F_close_94.wav', 'sid1454-clean-COSINE-2145-F_close_94.wav', 'sid0483-noisy-COSINE-1044-M_array1_62.wav', 'sid0483-clean-COSINE-1044-M_close_62.wav', 'sid0483-anchor-COSINE-1044-M_close_62.wav', 'sid2605-clean-COSINE-3277-F_close_106.wav', 'sid2605-anchor-COSINE-3277-F_close_106.wav', 'sid2605-noisy-COSINE-3277-F_array1_106.wav', 'sid1981-noisy-COSINE-2794-M_array1_35.wav', 'sid1981-anchor-COSINE-2794-M_close_35.wav', 'sid1981-clean-COSINE-2794-M_close_35.wav', 'sid2900-clean-COSINE-3792-F_close_168.wav', 'sid2900-anchor-COSINE-3792-F_close_168.wav', 'sid2900-noisy-COSINE-3792-F_array1_168.wav', 'sid1320-clean-COSINE-1892-M_close_89.wav', 'sid1320-anchor-COSINE-1892-M_close_89.wav', 'sid1320-noisy-COSINE-1892-M_array1_89.wav', 'sid4038-clean-COSINE-5289-F_close_39.wav', 'sid4038-noisy-COSINE-5289-F_array1_39.wav', 'sid4038-anchor-COSINE-5289-F_close_39.wav', 'sid5496-clean-COSINE-7551-F_close_59.wav', 'sid5496-noisy-COSINE-7551-F_array1_59.wav', 'sid5496-anchor-COSINE-7551-F_close_59.wav', 'sid0215-anchor-COSINE-0100-M_close_52.wav', 'sid0215-noisy-COSINE-0100-M_array1_52.wav', 'sid0215-clean-COSINE-0100-M_close_52.wav', 'sid3281-noisy-COSINE-3826-M_array1_70.wav', 'sid3281-clean-COSINE-3826-M_close_70.wav', 'sid3281-anchor-COSINE-3826-M_close_70.wav', 'sid0574-clean-COSINE-1278-F_close_17.wav', 'sid0574-anchor-COSINE-1278-F_close_17.wav', 'sid0574-noisy-COSINE-1278-F_array1_17.wav']"
A3PV30J81HD2RU,Approved,"[42, 40, 61, 75, 86, 85, 81, 100, 80, 19, 80, 84, 70, 85, 81, 98, 76, 81, 77, 81, 85, 81, 83, 60, 81, 60, 71, 84, 80, 85, 80, 60, 85, 76, 85, 81, 80, 84, 81, 85, 66, 60]","['sid1386-anchor-COSINE-2145-F_close_2.wav', 'sid1386-clean-COSINE-2145-F_close_2.wav', 'sid1386-noisy-COSINE-2145-F_shoulder_2.wav', 'sid5408-anchor-COSINE-7408-M_close_65.wav', 'sid5408-noisy-COSINE-7408-M_array1_65.wav', 'sid5408-clean-COSINE-7408-M_close_65.wav', 'sid1906-anchor-COSINE-2794-M_close_182.wav', 'sid1906-clean-COSINE-2794-M_close_182.wav', 'sid1906-noisy-COSINE-2794-M_array1_182.wav', 'sid1454-noisy-COSINE-2145-F_shoulder_94.wav', 'sid1454-anchor-COSINE-2145-F_close_94.wav', 'sid1454-clean-COSINE-2145-F_close_94.wav', 'sid0483-noisy-COSINE-1044-M_array1_62.wav', 'sid0483-clean-COSINE-1044-M_close_62.wav', 'sid0483-anchor-COSINE-1044-M_close_62.wav', 'sid2605-clean-COSINE-3277-F_close_106.wav', 'sid2605-anchor-COSINE-3277-F_close_106.wav', 'sid2605-noisy-COSINE-3277-F_array1_106.wav', 'sid1981-noisy-COSINE-2794-M_array1_35.wav', 'sid1981-anchor-COSINE-2794-M_close_35.wav', 'sid1981-clean-COSINE-2794-M_close_35.wav', 'sid2900-clean-COSINE-3792-F_close_168.wav', 'sid2900-anchor-COSINE-3792-F_close_168.wav', 'sid2900-noisy-COSINE-3792-F_array1_168.wav', 'sid1320-clean-COSINE-1892-M_close_89.wav', 'sid1320-anchor-COSINE-1892-M_close_89.wav', 'sid1320-noisy-COSINE-1892-M_array1_89.wav', 'sid4038-clean-COSINE-5289-F_close_39.wav', 'sid4038-noisy-COSINE-5289-F_array1_39.wav', 'sid4038-anchor-COSINE-5289-F_close_39.wav', 'sid5496-clean-COSINE-7551-F_close_59.wav', 'sid5496-noisy-COSINE-7551-F_array1_59.wav', 'sid5496-anchor-COSINE-7551-F_close_59.wav', 'sid0215-anchor-COSINE-0100-M_close_52.wav', 'sid0215-noisy-COSINE-0100-M_array1_52.wav', 'sid0215-clean-COSINE-0100-M_close_52.wav', 'sid3281-noisy-COSINE-3826-M_array1_70.wav', 'sid3281-clean-COSINE-3826-M_close_70.wav', 'sid3281-anchor-COSINE-3826-M_close_70.wav', 'sid0574-clean-COSINE-1278-F_close_17.wav', 'sid0574-anchor-COSINE-1278-F_close_17.wav', 'sid0574-noisy-COSINE-1278-F_array1_17.wav']"
A2CDSSLYR02L67,Approved,"[30, 48, 60, 19, 51, 48, 51, 70, 65, 33, 39, 50, 51, 81, 55, 50, 40, 57, 45, 37, 54, 60, 51, 41, 60, 51, 48, 68, 51, 42, 64, 49, 45, 51, 60, 60, 55, 68, 49, 61, 50, 45]","['sid1386-anchor-COSINE-2145-F_close_2.wav', 'sid1386-clean-COSINE-2145-F_close_2.wav', 'sid1386-noisy-COSINE-2145-F_shoulder_2.wav', 'sid5408-anchor-COSINE-7408-M_close_65.wav', 'sid5408-noisy-COSINE-7408-M_array1_65.wav', 'sid5408-clean-COSINE-7408-M_close_65.wav', 'sid1906-anchor-COSINE-2794-M_close_182.wav', 'sid1906-clean-COSINE-2794-M_close_182.wav', 'sid1906-noisy-COSINE-2794-M_array1_182.wav', 'sid1454-noisy-COSINE-2145-F_shoulder_94.wav', 'sid1454-anchor-COSINE-2145-F_close_94.wav', 'sid1454-clean-COSINE-2145-F_close_94.wav', 'sid0483-noisy-COSINE-1044-M_array1_62.wav', 'sid0483-clean-COSINE-1044-M_close_62.wav', 'sid0483-anchor-COSINE-1044-M_close_62.wav', 'sid2605-clean-COSINE-3277-F_close_106.wav', 'sid2605-anchor-COSINE-3277-F_close_106.wav', 'sid2605-noisy-COSINE-3277-F_array1_106.wav', 'sid1981-noisy-COSINE-2794-M_array1_35.wav', 'sid1981-anchor-COSINE-2794-M_close_35.wav', 'sid1981-clean-COSINE-2794-M_close_35.wav', 'sid2900-clean-COSINE-3792-F_close_168.wav', 'sid2900-anchor-COSINE-3792-F_close_168.wav', 'sid2900-noisy-COSINE-3792-F_array1_168.wav', 'sid1320-clean-COSINE-1892-M_close_89.wav', 'sid1320-anchor-COSINE-1892-M_close_89.wav', 'sid1320-noisy-COSINE-1892-M_array1_89.wav', 'sid4038-clean-COSINE-5289-F_close_39.wav', 'sid4038-noisy-COSINE-5289-F_array1_39.wav', 'sid4038-anchor-COSINE-5289-F_close_39.wav', 'sid5496-clean-COSINE-7551-F_close_59.wav', 'sid5496-noisy-COSINE-7551-F_array1_59.wav', 'sid5496-anchor-COSINE-7551-F_close_59.wav', 'sid0215-anchor-COSINE-0100-M_close_52.wav', 'sid0215-noisy-COSINE-0100-M_array1_52.wav', 'sid0215-clean-COSINE-0100-M_close_52.wav', 'sid3281-noisy-COSINE-3826-M_array1_70.wav', 'sid3281-clean-COSINE-3826-M_close_70.wav', 'sid3281-anchor-COSINE-3826-M_close_70.wav', 'sid0574-clean-COSINE-1278-F_close_17.wav', 'sid0574-anchor-COSINE-1278-F_close_17.wav', 'sid0574-noisy-COSINE-1278-F_array1_17.wav']"
A33ABWLYG0EN6W,Approved,"[40, 50, 61, 1, 1, 1, 74, 92, 51, 10, 23, 59, 42, 90, 47, 72, 47, 78, 43, 29, 81, 50, 42, 23, 53, 36, 49, 49, 36, 44, 79, 36, 53, 19, 71, 52, 34, 89, 62, 68, 58, 45]","['sid1386-anchor-COSINE-2145-F_close_2.wav', 'sid1386-clean-COSINE-2145-F_close_2.wav', 'sid1386-noisy-COSINE-2145-F_shoulder_2.wav', 'sid5408-anchor-COSINE-7408-M_close_65.wav', 'sid5408-noisy-COSINE-7408-M_array1_65.wav', 'sid5408-clean-COSINE-7408-M_close_65.wav', 'sid1906-anchor-COSINE-2794-M_close_182.wav', 'sid1906-clean-COSINE-2794-M_close_182.wav', 'sid1906-noisy-COSINE-2794-M_array1_182.wav', 'sid1454-noisy-COSINE-2145-F_shoulder_94.wav', 'sid1454-anchor-COSINE-2145-F_close_94.wav', 'sid1454-clean-COSINE-2145-F_close_94.wav', 'sid0483-noisy-COSINE-1044-M_array1_62.wav', 'sid0483-clean-COSINE-1044-M_close_62.wav', 'sid0483-anchor-COSINE-1044-M_close_62.wav', 'sid2605-clean-COSINE-3277-F_close_106.wav', 'sid2605-anchor-COSINE-3277-F_close_106.wav', 'sid2605-noisy-COSINE-3277-F_array1_106.wav', 'sid1981-noisy-COSINE-2794-M_array1_35.wav', 'sid1981-anchor-COSINE-2794-M_close_35.wav', 'sid1981-clean-COSINE-2794-M_close_35.wav', 'sid2900-clean-COSINE-3792-F_close_168.wav', 'sid2900-anchor-COSINE-3792-F_close_168.wav', 'sid2900-noisy-COSINE-3792-F_array1_168.wav', 'sid1320-clean-COSINE-1892-M_close_89.wav', 'sid1320-anchor-COSINE-1892-M_close_89.wav', 'sid1320-noisy-COSINE-1892-M_array1_89.wav', 'sid4038-clean-COSINE-5289-F_close_39.wav', 'sid4038-noisy-COSINE-5289-F_array1_39.wav', 'sid4038-anchor-COSINE-5289-F_close_39.wav', 'sid5496-clean-COSINE-7551-F_close_59.wav', 'sid5496-noisy-COSINE-7551-F_array1_59.wav', 'sid5496-anchor-COSINE-7551-F_close_59.wav', 'sid0215-anchor-COSINE-0100-M_close_52.wav', 'sid0215-noisy-COSINE-0100-M_array1_52.wav', 'sid0215-clean-COSINE-0100-M_close_52.wav', 'sid3281-noisy-COSINE-3826-M_array1_70.wav', 'sid3281-clean-COSINE-3826-M_close_70.wav', 'sid3281-anchor-COSINE-3826-M_close_70.wav', 'sid0574-clean-COSINE-1278-F_close_17.wav', 'sid0574-anchor-COSINE-1278-F_close_17.wav', 'sid0574-noisy-COSINE-1278-F_array1_17.wav']"
AYYSG3O9FNU15,Approved,"[48, 65, 59, 46, 68, 74, 50, 75, 60, 20, 46, 65, 60, 82, 68, 70, 54, 63, 65, 55, 80, 80, 70, 61, 1, 1, 1, 70, 60, 55, 79, 55, 60, 60, 95, 90, 75, 86, 81, 76, 65, 70]","['sid1386-anchor-COSINE-2145-F_close_2.wav', 'sid1386-clean-COSINE-2145-F_close_2.wav', 'sid1386-noisy-COSINE-2145-F_shoulder_2.wav', 'sid5408-anchor-COSINE-7408-M_close_65.wav', 'sid5408-noisy-COSINE-7408-M_array1_65.wav', 'sid5408-clean-COSINE-7408-M_close_65.wav', 'sid1906-anchor-COSINE-2794-M_close_182.wav', 'sid1906-clean-COSINE-2794-M_close_182.wav', 'sid1906-noisy-COSINE-2794-M_array1_182.wav', 'sid1454-noisy-COSINE-2145-F_shoulder_94.wav', 'sid1454-anchor-COSINE-2145-F_close_94.wav', 'sid1454-clean-COSINE-2145-F_close_94.wav', 'sid0483-noisy-COSINE-1044-M_array1_62.wav', 'sid0483-clean-COSINE-1044-M_close_62.wav', 'sid0483-anchor-COSINE-1044-M_close_62.wav', 'sid2605-clean-COSINE-3277-F_close_106.wav', 'sid2605-anchor-COSINE-3277-F_close_106.wav', 'sid2605-noisy-COSINE-3277-F_array1_106.wav', 'sid1981-noisy-COSINE-2794-M_array1_35.wav', 'sid1981-anchor-COSINE-2794-M_close_35.wav', 'sid1981-clean-COSINE-2794-M_close_35.wav', 'sid2900-clean-COSINE-3792-F_close_168.wav', 'sid2900-anchor-COSINE-3792-F_close_168.wav', 'sid2900-noisy-COSINE-3792-F_array1_168.wav', 'sid1320-clean-COSINE-1892-M_close_89.wav', 'sid1320-anchor-COSINE-1892-M_close_89.wav', 'sid1320-noisy-COSINE-1892-M_array1_89.wav', 'sid4038-clean-COSINE-5289-F_close_39.wav', 'sid4038-noisy-COSINE-5289-F_array1_39.wav', 'sid4038-anchor-COSINE-5289-F_close_39.wav', 'sid5496-clean-COSINE-7551-F_close_59.wav', 'sid5496-noisy-COSINE-7551-F_array1_59.wav', 'sid5496-anchor-COSINE-7551-F_close_59.wav', 'sid0215-anchor-COSINE-0100-M_close_52.wav', 'sid0215-noisy-COSINE-0100-M_array1_52.wav', 'sid0215-clean-COSINE-0100-M_close_52.wav', 'sid3281-noisy-COSINE-3826-M_array1_70.wav', 'sid3281-clean-COSINE-3826-M_close_70.wav', 'sid3281-anchor-COSINE-3826-M_close_70.wav', 'sid0574-clean-COSINE-1278-F_close_17.wav', 'sid0574-anchor-COSINE-1278-F_close_17.wav', 'sid0574-noisy-COSINE-1278-F_array1_17.wav']"
A3RHJEMZ4EGY2U,Submitted,"[25, 93, 57, 41, 43, 24, 41, 59, 24, 28, 90, 60, 81, 55, 57, 79, 35, 89, 56, 24, 61, 24, 24, 41, 34, 73, 52, 51, 73, 91, 75, 78, 80, 61, 63, 62, 76, 57, 49, 56, 37, 62]","['sid4023-noisy-COSINE-5289-F_array1_344.wav', 'sid4023-clean-COSINE-5289-F_close_344.wav', 'sid4023-anchor-COSINE-5289-F_close_344.wav', 'sid5407-clean-COSINE-7408-M_close_64.wav', 'sid5407-anchor-COSINE-7408-M_close_64.wav', 'sid5407-noisy-COSINE-7408-M_array1_64.wav', 'sid1096-clean-COSINE-1777-F_close_176.wav', 'sid1096-anchor-COSINE-1777-F_close_176.wav', 'sid1096-noisy-COSINE-1777-F_array1_176.wav', 'sid3932-noisy-COSINE-5289-F_array1_259.wav', 'sid3932-clean-COSINE-5289-F_close_259.wav', 'sid3932-anchor-COSINE-5289-F_close_259.wav', 'sid2573-clean-COSINE-3231-F_close_76.wav', 'sid2573-noisy-COSINE-3231-F_array1_76.wav', 'sid2573-anchor-COSINE-3231-F_close_76.wav', 'sid5829-anchor-COSINE-9987-F_close_130.wav', 'sid5829-noisy-COSINE-9987-F_shoulder_130.wav', 'sid5829-clean-COSINE-9987-F_close_130.wav', 'sid0762-clean-COSINE-1399-F_close_144.wav', 'sid0762-noisy-COSINE-1399-F_array1_144.wav', 'sid0762-anchor-COSINE-1399-F_close_144.wav', 'sid1429-anchor-COSINE-2145-F_close_70.wav', 'sid1429-noisy-COSINE-2145-F_shoulder_70.wav', 'sid1429-clean-COSINE-2145-F_close_70.wav', 'sid4380-anchor-COSINE-5897-F_close_29-truncated.wav', 'sid4380-clean-COSINE-5897-F_close_29-truncated.wav', 'sid4380-noisy-COSINE-5897-F_array1_29-truncated.wav', 'sid3629-noisy-COSINE-4174-F_array1_72.wav', 'sid3629-anchor-COSINE-4174-F_close_72.wav', 'sid3629-clean-COSINE-4174-F_close_72.wav', 'sid0014-clean-COSINE-0100-M_close_111.wav', 'sid0014-noisy-COSINE-0100-M_array1_111.wav', 'sid0014-anchor-COSINE-0100-M_close_111.wav', 'sid0439-noisy-COSINE-1044-M_array1_1.wav', 'sid0439-clean-COSINE-1044-M_close_1.wav', 'sid0439-anchor-COSINE-1044-M_close_1.wav', 'sid0787-clean-COSINE-1399-F_close_170.wav', 'sid0787-anchor-COSINE-1399-F_close_170.wav', 'sid0787-noisy-COSINE-1399-F_array1_170.wav', 'sid1667-noisy-COSINE-2406-F_array1_57.wav', 'sid1667-anchor-COSINE-2406-F_close_57.wav', 'sid1667-clean-COSINE-2406-F_close_57.wav']"
A340UNNVUZMEZF,Submitted,"[72, 68, 89, 83, 80, 95, 83, 88, 78, 75, 78, 91, 78, 68, 86, 72, 74, 82, 84, 85, 72, 68, 71, 90, 91, 86, 81, 72, 70, 90, 75, 58, 83, 88, 74, 87, 73, 92, 62, 64, 90, 82]","['sid4023-noisy-COSINE-5289-F_array1_344.wav', 'sid4023-clean-COSINE-5289-F_close_344.wav', 'sid4023-anchor-COSINE-5289-F_close_344.wav', 'sid5407-clean-COSINE-7408-M_close_64.wav', 'sid5407-anchor-COSINE-7408-M_close_64.wav', 'sid5407-noisy-COSINE-7408-M_array1_64.wav', 'sid1096-clean-COSINE-1777-F_close_176.wav', 'sid1096-anchor-COSINE-1777-F_close_176.wav', 'sid1096-noisy-COSINE-1777-F_array1_176.wav', 'sid3932-noisy-COSINE-5289-F_array1_259.wav', 'sid3932-clean-COSINE-5289-F_close_259.wav', 'sid3932-anchor-COSINE-5289-F_close_259.wav', 'sid2573-clean-COSINE-3231-F_close_76.wav', 'sid2573-noisy-COSINE-3231-F_array1_76.wav', 'sid2573-anchor-COSINE-3231-F_close_76.wav', 'sid5829-anchor-COSINE-9987-F_close_130.wav', 'sid5829-noisy-COSINE-9987-F_shoulder_130.wav', 'sid5829-clean-COSINE-9987-F_close_130.wav', 'sid0762-clean-COSINE-1399-F_close_144.wav', 'sid0762-noisy-COSINE-1399-F_array1_144.wav', 'sid0762-anchor-COSINE-1399-F_close_144.wav', 'sid1429-anchor-COSINE-2145-F_close_70.wav', 'sid1429-noisy-COSINE-2145-F_shoulder_70.wav', 'sid1429-clean-COSINE-2145-F_close_70.wav', 'sid4380-anchor-COSINE-5897-F_close_29-truncated.wav', 'sid4380-clean-COSINE-5897-F_close_29-truncated.wav', 'sid4380-noisy-COSINE-5897-F_array1_29-truncated.wav', 'sid3629-noisy-COSINE-4174-F_array1_72.wav', 'sid3629-anchor-COSINE-4174-F_close_72.wav', 'sid3629-clean-COSINE-4174-F_close_72.wav', 'sid0014-clean-COSINE-0100-M_close_111.wav', 'sid0014-noisy-COSINE-0100-M_array1_111.wav', 'sid0014-anchor-COSINE-0100-M_close_111.wav', 'sid0439-noisy-COSINE-1044-M_array1_1.wav', 'sid0439-clean-COSINE-1044-M_close_1.wav', 'sid0439-anchor-COSINE-1044-M_close_1.wav', 'sid0787-clean-COSINE-1399-F_close_170.wav', 'sid0787-anchor-COSINE-1399-F_close_170.wav', 'sid0787-noisy-COSINE-1399-F_array1_170.wav', 'sid1667-noisy-COSINE-2406-F_array1_57.wav', 'sid1667-anchor-COSINE-2406-F_close_57.wav', 'sid1667-clean-COSINE-2406-F_close_57.wav']"
A2SNZOY3RDSJ9A,Submitted,"[55, 81, 41, 49, 30, 40, 38, 28, 15, 70, 85, 46, 45, 34, 30, 34, 18, 58, 47, 24, 10, 27, 13, 75, 44, 61, 23, 58, 39, 87, 42, 31, 22, 23, 84, 34, 57, 30, 9, 19, 35, 75]","['sid4023-noisy-COSINE-5289-F_array1_344.wav', 'sid4023-clean-COSINE-5289-F_close_344.wav', 'sid4023-anchor-COSINE-5289-F_close_344.wav', 'sid5407-clean-COSINE-7408-M_close_64.wav', 'sid5407-anchor-COSINE-7408-M_close_64.wav', 'sid5407-noisy-COSINE-7408-M_array1_64.wav', 'sid1096-clean-COSINE-1777-F_close_176.wav', 'sid1096-anchor-COSINE-1777-F_close_176.wav', 'sid1096-noisy-COSINE-1777-F_array1_176.wav', 'sid3932-noisy-COSINE-5289-F_array1_259.wav', 'sid3932-clean-COSINE-5289-F_close_259.wav', 'sid3932-anchor-COSINE-5289-F_close_259.wav', 'sid2573-clean-COSINE-3231-F_close_76.wav', 'sid2573-noisy-COSINE-3231-F_array1_76.wav', 'sid2573-anchor-COSINE-3231-F_close_76.wav', 'sid5829-anchor-COSINE-9987-F_close_130.wav', 'sid5829-noisy-COSINE-9987-F_shoulder_130.wav', 'sid5829-clean-COSINE-9987-F_close_130.wav', 'sid0762-clean-COSINE-1399-F_close_144.wav', 'sid0762-noisy-COSINE-1399-F_array1_144.wav', 'sid0762-anchor-COSINE-1399-F_close_144.wav', 'sid1429-anchor-COSINE-2145-F_close_70.wav', 'sid1429-noisy-COSINE-2145-F_shoulder_70.wav', 'sid1429-clean-COSINE-2145-F_close_70.wav', 'sid4380-anchor-COSINE-5897-F_close_29-truncated.wav', 'sid4380-clean-COSINE-5897-F_close_29-truncated.wav', 'sid4380-noisy-COSINE-5897-F_array1_29-truncated.wav', 'sid3629-noisy-COSINE-4174-F_array1_72.wav', 'sid3629-anchor-COSINE-4174-F_close_72.wav', 'sid3629-clean-COSINE-4174-F_close_72.wav', 'sid0014-clean-COSINE-0100-M_close_111.wav', 'sid0014-noisy-COSINE-0100-M_array1_111.wav', 'sid0014-anchor-COSINE-0100-M_close_111.wav', 'sid0439-noisy-COSINE-1044-M_array1_1.wav', 'sid0439-clean-COSINE-1044-M_close_1.wav', 'sid0439-anchor-COSINE-1044-M_close_1.wav', 'sid0787-clean-COSINE-1399-F_close_170.wav', 'sid0787-anchor-COSINE-1399-F_close_170.wav', 'sid0787-noisy-COSINE-1399-F_array1_170.wav', 'sid1667-noisy-COSINE-2406-F_array1_57.wav', 'sid1667-anchor-COSINE-2406-F_close_57.wav', 'sid1667-clean-COSINE-2406-F_close_57.wav']"
AW1QY7Q83DYCJ,Submitted,"[43, 58, 47, 40, 25, 60, 53, 38, 32, 79, 57, 34, 72, 56, 61, 52, 35, 53, 54, 43, 24, 36, 24, 56, 52, 65, 62, 65, 51, 75, 48, 34, 25, 47, 69, 56, 66, 45, 48, 49, 29, 33]","['sid4023-noisy-COSINE-5289-F_array1_344.wav', 'sid4023-clean-COSINE-5289-F_close_344.wav', 'sid4023-anchor-COSINE-5289-F_close_344.wav', 'sid5407-clean-COSINE-7408-M_close_64.wav', 'sid5407-anchor-COSINE-7408-M_close_64.wav', 'sid5407-noisy-COSINE-7408-M_array1_64.wav', 'sid1096-clean-COSINE-1777-F_close_176.wav', 'sid1096-anchor-COSINE-1777-F_close_176.wav', 'sid1096-noisy-COSINE-1777-F_array1_176.wav', 'sid3932-noisy-COSINE-5289-F_array1_259.wav', 'sid3932-clean-COSINE-5289-F_close_259.wav', 'sid3932-anchor-COSINE-5289-F_close_259.wav', 'sid2573-clean-COSINE-3231-F_close_76.wav', 'sid2573-noisy-COSINE-3231-F_array1_76.wav', 'sid2573-anchor-COSINE-3231-F_close_76.wav', 'sid5829-anchor-COSINE-9987-F_close_130.wav', 'sid5829-noisy-COSINE-9987-F_shoulder_130.wav', 'sid5829-clean-COSINE-9987-F_close_130.wav', 'sid0762-clean-COSINE-1399-F_close_144.wav', 'sid0762-noisy-COSINE-1399-F_array1_144.wav', 'sid0762-anchor-COSINE-1399-F_close_144.wav', 'sid1429-anchor-COSINE-2145-F_close_70.wav', 'sid1429-noisy-COSINE-2145-F_shoulder_70.wav', 'sid1429-clean-COSINE-2145-F_close_70.wav', 'sid4380-anchor-COSINE-5897-F_close_29-truncated.wav', 'sid4380-clean-COSINE-5897-F_close_29-truncated.wav', 'sid4380-noisy-COSINE-5897-F_array1_29-truncated.wav', 'sid3629-noisy-COSINE-4174-F_array1_72.wav', 'sid3629-anchor-COSINE-4174-F_close_72.wav', 'sid3629-clean-COSINE-4174-F_close_72.wav', 'sid0014-clean-COSINE-0100-M_close_111.wav', 'sid0014-noisy-COSINE-0100-M_array1_111.wav', 'sid0014-anchor-COSINE-0100-M_close_111.wav', 'sid0439-noisy-COSINE-1044-M_array1_1.wav', 'sid0439-clean-COSINE-1044-M_close_1.wav', 'sid0439-anchor-COSINE-1044-M_close_1.wav', 'sid0787-clean-COSINE-1399-F_close_170.wav', 'sid0787-anchor-COSINE-1399-F_close_170.wav', 'sid0787-noisy-COSINE-1399-F_array1_170.wav', 'sid1667-noisy-COSINE-2406-F_array1_57.wav', 'sid1667-anchor-COSINE-2406-F_close_57.wav', 'sid1667-clean-COSINE-2406-F_close_57.wav']"
A23CXOC5SBL0CQ,Submitted,"[55, 88, 58, 61, 36, 58, 63, 19, 51, 18, 58, 29, 72, 49, 69, 66, 14, 85, 70, 26, 55, 63, 30, 63, 41, 33, 51, 44, 62, 64, 55, 42, 60, 66, 27, 47, 61, 50, 16, 9, 49, 66]","['sid4023-noisy-COSINE-5289-F_array1_344.wav', 'sid4023-clean-COSINE-5289-F_close_344.wav', 'sid4023-anchor-COSINE-5289-F_close_344.wav', 'sid5407-clean-COSINE-7408-M_close_64.wav', 'sid5407-anchor-COSINE-7408-M_close_64.wav', 'sid5407-noisy-COSINE-7408-M_array1_64.wav', 'sid1096-clean-COSINE-1777-F_close_176.wav', 'sid1096-anchor-COSINE-1777-F_close_176.wav', 'sid1096-noisy-COSINE-1777-F_array1_176.wav', 'sid3932-noisy-COSINE-5289-F_array1_259.wav', 'sid3932-clean-COSINE-5289-F_close_259.wav', 'sid3932-anchor-COSINE-5289-F_close_259.wav', 'sid2573-clean-COSINE-3231-F_close_76.wav', 'sid2573-noisy-COSINE-3231-F_array1_76.wav', 'sid2573-anchor-COSINE-3231-F_close_76.wav', 'sid5829-anchor-COSINE-9987-F_close_130.wav', 'sid5829-noisy-COSINE-9987-F_shoulder_130.wav', 'sid5829-clean-COSINE-9987-F_close_130.wav', 'sid0762-clean-COSINE-1399-F_close_144.wav', 'sid0762-noisy-COSINE-1399-F_array1_144.wav', 'sid0762-anchor-COSINE-1399-F_close_144.wav', 'sid1429-anchor-COSINE-2145-F_close_70.wav', 'sid1429-noisy-COSINE-2145-F_shoulder_70.wav', 'sid1429-clean-COSINE-2145-F_close_70.wav', 'sid4380-anchor-COSINE-5897-F_close_29-truncated.wav', 'sid4380-clean-COSINE-5897-F_close_29-truncated.wav', 'sid4380-noisy-COSINE-5897-F_array1_29-truncated.wav', 'sid3629-noisy-COSINE-4174-F_array1_72.wav', 'sid3629-anchor-COSINE-4174-F_close_72.wav', 'sid3629-clean-COSINE-4174-F_close_72.wav', 'sid0014-clean-COSINE-0100-M_close_111.wav', 'sid0014-noisy-COSINE-0100-M_array1_111.wav', 'sid0014-anchor-COSINE-0100-M_close_111.wav', 'sid0439-noisy-COSINE-1044-M_array1_1.wav', 'sid0439-clean-COSINE-1044-M_close_1.wav', 'sid0439-anchor-COSINE-1044-M_close_1.wav', 'sid0787-clean-COSINE-1399-F_close_170.wav', 'sid0787-anchor-COSINE-1399-F_close_170.wav', 'sid0787-noisy-COSINE-1399-F_array1_170.wav', 'sid1667-noisy-COSINE-2406-F_array1_57.wav', 'sid1667-anchor-COSINE-2406-F_close_57.wav', 'sid1667-clean-COSINE-2406-F_close_57.wav']"
